73.09088658,57.10521939,62.3598647,40.07606095,61.04904942,32.66562473
71.88701797,47.41121082,79.84190722,33.38355152,74.84099088,34.73632854
56.80160573,80.05803376,42.70617881,64.67698225,39.7920872,62.1505637
63.90192836,50.50358209,43.27136206,77.75418329,85.39462279,58.54779393
77.03887029,66.5139966,77.00003211,45.14827785,35.10366422,35.16151759
103.5389298,37.31690501,45.41144782,65.71941978,35.05286172,15.43997098
49.32095085,40.58505636,57.16735474,33.914654,25.80332565,83.57767205
75.47443498,37.51024115,33.03684976,26.29813745,40.58293339,23.22621915
60.48190002,47.55531313,71.58488514,88.46269902,29.66706271,52.77155687
42.34911271,17.71576831,73.74050809,37.16059617,27.94259604,50.70622153
64.92551921,48.92313263,79.53125189,63.97167397,70.83116955,28.98544953
82.39173963,80.91190712,52.11617817,67.60935567,34.42287885,64.79056155
41.73708591,43.70587407,76.18522212,23.53615232,54.55210036,30.8161506
77.95559912,48.79685323,55.51290668,72.5326812,43.89965148,35.60830919
57.19623511,61.36531981,96.24370328,24.18672454,30.94067805,41.84004698
83.79376035,38.80346452,85.50040027,33.72960399,69.57582997,38.88367255
27.13281279,50.03795387,40.93559488,32.04466061,51.60862616,40.77000839
69.32022571,50.4138952,71.59155927,36.38408797,50.82073776,42.15139311
57.03550528,26.64728469,61.44852206,61.05147791,55.7856663,39.2512927
100.0562728,43.07079845,59.15960896,47.70864556,45.11183976,32.3544952
73.91844374,34.37374013,40.77407169,73.82013361,27.66894423,32.62377631
89.77018783,39.79621444,78.49853769,68.01650291,30.53634697,57.78760447
48.22665148,47.65090563,63.40828543,37.79964291,23.97018055,36.81253441
84.28303903,78.77170451,69.85142811,52.4096849,38.4980005,32.54573408
69.8677591,64.68536899,68.07870195,64.81412605,67.55043979,50.92541988
77.26190021,53.7315109,48.00474032,79.42727088,47.69275151,54.54923504
88.97816025,41.98317372,83.78171524,50.04867013,52.1291078,67.19528757
72.24140625,69.98375526,77.93577509,31.0049975,70.65712598,34.49031773
68.31781751,52.28142144,96.96852246,27.38984663,63.02659924,34.83796193
98.3084117,39.78087038,71.84542757,28.2706353,42.01966843,29.82339178
69.05113825,41.40924224,47.27140147,24.47454076,40.90545239,39.62323556
56.25953717,41.08580087,79.61022735,28.22557142,62.04665441,31.81068291
56.02758078,36.28232964,71.37753984,39.15828383,65.75031658,18.45351083
77.61895984,46.6960084,45.31704493,28.0005594,20.10042686,43.90647477
53.3806945,54.78238218,36.16179896,46.62193144,44.46161465,15.48132688
70.37413061,46.39278617,56.01008268,97.38791901,106.1364253,68.1930136
51.25062843,36.37563018,64.05028917,75.3085122,30.60753316,38.50523401
72.13438591,65.24015114,95.75572288,22.85941023,72.95819022,65.84457983
32.82458177,51.7013412,53.74767226,51.84417303,63.70364533,32.95432083
67.07674,44.27226846,53.95488232,34.05899177,26.13128242,72.44635203
64.57885141,71.2930861,44.59933486,36.7541691,59.53321077,62.40679214
52.85953849,58.07372963,63.71527572,38.49288942,77.95423126,50.97294261
56.21442162,43.83144044,84.84790746,45.36969769,63.71315454,50.72717005
67.89753053,43.65595358,78.77947143,84.50632611,33.34102357,71.02632481
68.6941293,38.9344348,71.66400939,74.02804602,28.39425453,45.43948654
56.01024395,13.829896,82.06224229,36.63313946,57.72156226,35.32354268
90.78325826,67.17711514,56.89116243,71.97678112,69.44883939,35.67737414
80.40264416,65.6487833,46.56786025,27.87678873,47.93868688,48.38732842
48.98481984,29.08234352,54.10296392,35.81948199,57.24375823,29.02342094
73.84303061,70.82609904,56.24018224,64.50372624,41.67860756,51.9809964
40.26754092,25.43010052,55.81013428,53.99342395,31.26111689,76.78931095
66.05492974,33.29596579,60.75860183,109.5927496,37.31544025,22.3332852
85.47013144,36.26098213,34.88144311,27.28102557,30.54202697,18.66504229
64.66307603,37.00182328,62.2255644,65.69310339,40.13637795,39.136575
74.63828452,57.26752917,64.9065084,85.29964751,40.0703063,31.59501666
