28.22343885,30.96011018,27.72543214,30.15101563,35.04293147
25.73939005,31.72857541,31.64263302,29.99537974,35.53510021
32.25326357,53.17445356,25.85389755,29.79232174,42.25088185
27.36407524,28.4786963,30.88187647,35.32296985,34.92352685
33.04678156,52.51732877,26.61411061,31.80282898,43.02673524
32.00372803,27.43458939,30.47092056,28.96350541,46.27199339
57.89543513,50.87405244,33.14048746,25.92431912,36.23117622
27.85876111,27.64024443,30.87851159,27.58635621,35.11499183
36.31215615,34.12832924,29.69683496,27.3028692,35.11057207
30.09501626,27.41936456,30.86365788,30.2964072,47.06189504
29.95073726,30.77244913,27.83161187,27.31397391,31.65529433
57.2040431,27.7665688,46.08976273,26.81846291,46.37036662
36.09065145,28.59637806,29.19077147,28.57413334,46.98710956
28.13616619,28.85096317,25.5528165,29.84338037,35.21916628
36.74025761,32.77929569,30.07979231,35.29184115,36.82827309
32.37848251,50.34446813,25.8628771,31.4526692,32.85247041
29.53482045,51.40128164,31.81729099,27.68095892,42.48826882
32.41835319,33.12216471,33.01766174,29.92519862,37.62643619
25.95328355,52.95232142,47.08615359,34.65920126,32.66847563
56.09697265,52.52015307,29.87856513,29.82228174,35.59315878
33.2544624,26.84309668,25.51053616,35.20278248,32.25266998
30.24212487,36.28954219,26.92729839,28.19665641,31.23850809
30.75496877,26.5990457,46.54084831,25.94231681,31.86260887
57.55269961,26.57410264,34.43941264,34.51608238,36.35390373
27.81762379,33.58668022,35.77220164,40.47112937,35.77617162
32.37923011,28.43060549,44.81594097,34.34822593,36.62597767
56.61536976,31.16942101,25.42426889,29.056909,35.87420789
27.29992307,50.96152119,35.18448509,40.01995952,31.78014863
31.35586431,28.33422196,44.47240256,27.9114385,36.28418716
29.82898047,28.10345412,30.26620217,26.55985592,33.67348898
29.73433118,35.42367583,45.62450965,30.36691872,37.24680807
31.53740217,26.24371552,29.96680837,32.47683324,42.03758439
24.72151841,31.49996702,27.79075514,29.36471382,36.51883823
25.1090552,28.95330698,26.14096358,31.72786948,33.75935244
28.66879561,50.36128508,46.04919533,29.42986446,35.08010895
27.61295259,26.70408195,30.2417396,26.1793312,35.67471501
37.23978447,26.93822388,34.46929897,29.67955658,34.89510673
25.83221093,26.39647734,29.03889191,27.43111517,36.16346408
31.57916327,33.35426253,26.5628931,31.70484763,42.69623411
58.31780283,27.80460415,34.4657294,40.91764023,35.57980177
27.06802949,26.82550586,45.47888929,30.04212895,33.7141991
29.09037452,30.65058216,30.30648505,28.67670917,42.01581904
30.41349367,31.61951832,28.56723001,31.76502782,36.1595079
31.6986415,32.75659083,27.77720706,35.2553747,36.08027943
32.43405103,33.87142403,45.26257529,34.92036178,37.86637501
37.34023504,29.92554919,35.26805525,29.69020377,42.36177427
36.04095028,31.9923302,34.39127988,27.63672922,35.7097031
30.29135546,30.90616961,45.85137437,27.26741412,46.69620893
30.15703732,31.95435671,28.72044615,30.03611371,33.9089327
29.085729,27.49553314,25.98487221,26.88901012,42.23584847
