92.37290323,93.58751736,85.32700454
71.4152068,85.97151897,79.41847771
70.90453513,77.86663701,87.49481344
90.27236815,81.5339677,75.82409098
88.51556284,93.51899723,85.33784584
89.43384248,99.07678273,82.48182696
92.61817619,87.09316704,86.71820126
85.30522523,87.85115492,82.43833525
76.47586971,79.52527541,76.19697607
69.6865701,85.97151897,80.79307092
70.32937207,92.97862679,76.86088079
76.47586971,92.38824008,85.32700454
90.84169673,82.69423026,75.82409098
89.65756899,90.49491225,92.20985883
95.33786711,99.27159374,60.08140413
74.58272715,89.36589088,95.61569423
70.30436558,93.58751736,96.77380221
85.60894171,90.49491225,68.88375928
85.19055743,87.09316704,76.86088079
89.65756899,97.70294295,97.31371651
68.51150816,93.76625046,97.31371651
89.65756899,87.4248598,54.5156903
89.88180813,72.01185376,86.32827017
73.47643627,77.86663701,87.49481344
75.72586102,94.84078307,89.82530527
85.19055743,78.63539047,84.44883271
94.33344133,93.76625046,76.86088079
83.57256373,94.84078307,90.05470848
85.60894171,89.34070547,54.5156903
87.00771097,79.06872881,90.05470848
90.84169673,79.94756676,79.86518684
92.74496322,77.86663701,93.3155566
85.60894171,93.51899723,85.32700454
90.66229621,79.52527541,79.6172136
68.51150816,87.09316704,88.07541441
85.02613107,87.09316704,88.45598803
89.88180813,98.49305162,59.81111921
68.51150816,87.12366642,54.5156903
95.51501383,83.33464302,60.08140413
77.65023368,98.17531681,88.45598803
85.61665552,77.86663701,88.62527932
69.6865701,81.86727538,95.61569423
85.19055743,74.49708458,79.6172136
73.47643627,93.76625046,54.5156903
94.24724305,78.63539047,85.33784584
85.30522523,79.94756676,96.77380221
88.51556284,82.90509556,82.6220068
82.93839839,89.36589088,89.92170287
89.8939097,98.58453686,87.49481344
70.90453513,92.20641098,88.45598803
92.37290323,98.58453686,87.49481344
56.17480096,98.17531681,75.60275558
95.51501383,93.51899723,95.61569423
89.88180813,89.34070547,96.01117768
58.65428665,92.97862679,76.19697607
55.72937541,74.49708458,70.19848778
89.8939097,93.0878795,68.88375928
58.65428665,92.97862679,78.41272919
70.90453513,87.01789099,60.08140413
89.43384248,93.76625046,93.3155566
95.33786711,87.01789099,75.82409098
89.65756899,74.49708458,83.73454935
75.72586102,72.01185376,86.32827017
88.56287542,88.1102583,70.19848778
76.47586971,81.86727538,81.72247758
89.8939097,92.20641098,88.07541441
87.2337508,87.4248598,96.77380221
87.2337508,92.97862679,54.5156903
76.47586971,88.35904099,75.82409098
82.93839839,88.1102583,89.92170287
82.93839839,88.35904099,92.5295477
89.43384248,90.49491225,79.6172136
91.58204488,64.60778776,86.32827017
70.30436558,79.52527541,88.265711
90.66229621,79.94756676,92.20985883
97.15593741,92.39100825,79.41847771
85.19055743,83.33464302,59.81111921
90.8990364,87.12366642,68.88375928
89.31247165,97.53529522,59.81111921
85.02613107,93.51899723,88.07541441
95.51501383,87.85115492,82.43833525
93.15520769,89.34070547,82.43833525
95.51501383,93.58751736,90.05470848
89.65756899,93.58751736,79.6172136
73.47643627,77.98703891,70.19848778
90.8990364,93.51899723,76.86088079
72.87032514,64.60778776,86.32827017
90.8990364,92.39100825,88.62527932
89.43384248,87.12366642,90.05470848
94.33344133,81.86727538,95.61569423
92.37290323,87.85115492,85.33784584
87.00771097,93.0878795,85.32700454
92.37290323,98.58453686,84.65499078
85.30522523,94.3204074,79.86518684
87.00771097,87.12366642,88.45598803
88.56287542,72.01185376,88.62527932
71.4152068,77.98703891,96.77380221
82.93839839,88.1102583,89.82530527
92.61817619,93.0878795,79.6172136
92.37290323,93.77066828,
