26.8316962,21.43365826,13.02401373,13.26503145,13.64804253
19.05367644,17.43680074,17.76557698,23.67294235,20.59012948
14.25314851,18.03717897,12.92293971,13.38683847,22.64398994
4.550301053,25.60901395,24.12451685,17.51797754,23.92969337
18.43675982,21.31551112,24.02625519,13.67555168,12.7299864
18.88619783,23.09340352,17.4966328,21.4172757,13.12339825
16.96511633,13.35345941,21.38357444,21.03302574,9.040100274
18.42376309,6.932344949,18.13490782,22.74068413,8.610727684
20.78412096,23.16865493,12.93656508,12.82485112,25.10830633
17.82903689,24.41007797,23.60890868,14.0189997,21.89961004
17.36649205,18.61290805,17.07735417,17.23418233,22.35033922
23.27482552,19.55789194,23.9056651,20.84339433,23.18041301
13.98183678,20.37865361,4.334131669,17.34263885,23.19993825
18.61505316,5.474565182,17.83668905,21.64945048,13.5357132
18.95406864,20.43151473,17.54967728,5.113033836,20.87206542
13.66919856,23.08466599,18.36161535,13.3968676,23.47976449
17.19240129,17.565836,12.87384084,16.49955536,20.81837835
14.11365041,5.831576969,20.89416043,12.85882266,24.85811986
23.65178891,13.85224579,17.43414172,17.10379827,23.86497567
20.76682023,23.13188288,23.35487915,17.86125655,19.40990788
17.32382501,17.86664063,18.06398943,21.60378566,23.44299441
14.212512,21.63717902,19.32774164,12.93626861,25.26730401
14.17470699,26.05151638,23.74946853,13.12891417,20.10537674
17.47759332,18.70309866,17.00468011,5.188252414,24.21143121
17.30597823,19.78302523,17.94908217,17.11844974,23.64384342
19.95810056,21.49593728,21.32997615,19.70327612,7.541653859
18.67135804,13.95034344,19.81936865,13.4259852,17.23574534
20.03050719,5.910813607,17.65549766,21.63971885,19.77283191
26.9743394,20.45280091,17.41388192,17.80471764,21.00927556
20.95435645,15.00046415,18.7988675,21.16303761,20.27343442
13.43889347,26.84600457,17.6572409,17.39783389,25.44955957
14.32359351,20.86757432,18.93730316,17.51715974,21.92436198
20.74575359,25.91274263,21.71960365,13.14010342,13.05637281
17.3004272,18.53628272,4.73215587,21.58114012,24.86998496
22.25502259,25.14904207,20.93075062,17.7767103,23.73045222
17.25714992,22.78407788,12.80518979,4.292960887,22.55367241
13.78885896,22.29542377,17.6680763,20.85613585,19.11525281
18.28092125,19.86102953,23.58159111,5.197036283,20.49371255
19.26657187,13.76729542,17.74099131,19.17480795,18.49295052
13.64470635,14.08686388,23.90692054,18.24752687,21.71563323
17.25580694,20.16572656,17.72030516,12.65924784,24.92671074
17.86286724,12.95269171,13.24901816,21.16603274,19.04210915
20.92057892,19.70615896,21.17550622,19.15099446,12.4341222
19.38856083,22.34791416,17.96944014,18.04609443,18.63248944
18.72202318,5.65128668,13.54629441,5.027183579,23.18943877
18.27837269,13.70210009,17.84473877,13.62628791,20.66967964
18.62216849,23.30655428,17.93217669,17.39152746,19.98469865
23.08548041,20.919151,17.61256436,14.3121116,20.22472521
20.3437561,19.06983575,18.02310891,23.01650565,23.64807866
21.03244309,21.47746411,20.70864027,13.50550675,18.89953097
