34.39318323,28.99514529,20.58550076,20.82651848,24.99027308
26.61516347,24.99828777,25.32706401,31.23442938,31.93236003
21.81463554,25.598666,20.48442674,20.9483255,33.98622049
12.11178809,33.17050098,31.68600388,25.07946457,35.27192391
25.99824685,28.87699815,31.58774223,21.23703871,24.07221695
26.44768486,30.65489055,25.05811983,28.97876273,24.46562879
24.52660336,20.91494644,28.94506148,28.59451277,20.38233082
25.98525012,14.49383198,25.69639485,30.30217117,19.95295823
28.345608,30.73014197,20.49805212,20.38633815,36.45053687
25.39052392,31.97156501,31.17039571,21.58048673,33.24184059
24.92797908,26.17439508,24.6388412,24.79566936,33.69256977
30.83631256,27.11937898,31.46715213,28.40488136,34.52264356
21.54332381,27.94014064,11.8956187,24.90412588,34.5421688
26.17654019,13.03605221,25.39817608,29.21093752,24.87794375
26.51555567,27.99300176,25.11116431,12.67452087,32.21429597
21.23068559,30.64615302,25.92310238,20.95835463,34.82199503
24.75388832,25.12732303,20.43532787,24.06104239,32.1606089
21.67513745,13.393064,28.45564746,20.42030969,36.20035041
31.21327594,21.41373282,24.99562875,24.6652853,35.20720621
28.32830726,30.69336992,30.91636618,25.42274358,30.75213843
24.88531204,25.42812766,25.62547646,29.16527269,34.78522496
21.77399903,29.19866605,26.88922867,20.49775564,36.60953455
21.73619403,33.61300341,31.31095556,20.6904012,31.44760729
25.03908035,26.2645857,24.56616714,12.74973945,35.55366176
24.86746526,27.34451226,25.5105692,24.67993677,34.98607396
27.51958759,29.05742431,28.89146319,27.26476315,18.88388441
26.23284507,21.51183047,27.38085568,20.98747224,28.57797589
27.59199422,13.47230064,25.2169847,29.20120588,31.11506245
34.53582643,28.01428794,24.97536895,25.36620467,32.3515061
28.51584348,22.56195118,26.36035453,28.72452465,31.61566496
21.0003805,34.4074916,25.21872793,24.95932092,36.79179011
21.88508054,28.42906135,26.49879019,25.07864677,33.26659253
28.30724062,33.47422966,29.28109068,20.70159045,24.39860336
24.86191423,26.09776975,12.2936429,29.14262715,36.21221551
29.81650962,32.7105291,28.49223766,25.33819733,35.07268277
24.81863695,30.34556492,20.36667682,11.85444792,33.89590296
21.35034599,29.8569108,25.22956333,28.41762288,30.45748336
25.84240828,27.42251656,31.14307814,12.75852332,31.8359431
26.8280589,21.32878245,25.30247834,26.73629498,29.83518106
21.20619339,21.64835091,31.46840757,25.80901391,33.05786377
24.81729397,27.72721359,25.28179219,20.22073487,36.26894129
25.42435428,20.51417875,20.81050519,28.72751977,30.3843397
28.48206596,27.26764599,28.73699325,26.71248149,23.77635275
26.95004787,29.90940119,25.53092718,25.60758146,29.97471999
26.28351021,13.21277371,21.10778144,12.58867061,34.53166932
25.83985972,21.26358712,25.40622581,21.18777495,32.01191019
26.18365553,30.86804131,25.49366373,24.95301449,31.32692919
30.64696744,28.48063803,25.17405139,21.87359864,31.56695576
27.90524314,26.63132278,25.58459594,30.57799269,34.9903092
28.59393012,29.03895114,28.2701273,21.06699378,30.24176152
